"License Number","Status","Type| Dup","Expir. Date","Primary Owner and Premises Addr.","Mailing Addr.","Action","Conditions","Escrow","District Code","Geo Code","Prem Street","City","County","Zip Code","Mailing Street","Mailing City","Mailing Zip Code","Mailing State"
"653446","Active","41 | 0","11/30/2024","JC&Y CORP                             5830 E LOS ANGELES AVE,                             SIMI VALLEY, CA  93063-4200","","PER","","TEAM ESCROW BP, INC 6025 BEACH BLVD BUENA PARK, CA  90621-2304","12","5609","5830 E LOS ANGELES AVE","SIMI VALLEY","56","93063","","","",""
"653464","Active","21 | 0","11/30/2024","DBA: CLAYS LIQUOR ON LAUREL                            TS420 INC                             634 E LAUREL DR,                             SALINAS, CA  93906","99 CLAY ST                              SALINAS, CA  93901","PER","","BUSINESS & ESCROW SERVICE CENTER INC 3031 TISCH WAY STE 310 SAN JOSE, CA  95128","26","2708","634 E LAUREL DR","SALINAS","27","93906","99 CLAY ST","SALINAS","93901","CA"
"653579","Active","20 | 0","11/30/2024","DBA: BEYOND MART SELMA                            JGSS FOOD SERVICE 1 INC.                             2806 FLORAL AVE,                             SELMA, CA  93662-2605","2702 VINEYARD PL                              FOWLER, CA  93625","PER","7","","21","1015","2806 FLORAL AVE","SELMA","10","93662","2702 VINEYARD PL","FOWLER","93625","CA"
"653770","Active","41 | 0","11/30/2024","DBA: WHITE PALACE                            WHITE PALACE INC                             15351 BROOKHURST ST, STE 101-107,                             WESTMINSTER, CA  92683","","PER","7","APEX ESCROW 15440 BEACH BLVD STE 131 WESTMINSTER, CA  92683-6240","11","3021","15351 BROOKHURST ST, STE 101-107","WESTMINSTER","30","92683","","","",""
"653776","Active","20 | 0","06/30/2024","DBA: 7 ELEVEN 16346F                            7 ELEVEN INC                             602 LAUREL ST,                             SANTA CRUZ, CA  95060","PO BOX 139044                              DALLAS, TX  75313-9044","PER","","7-ELEVEN INC PO BOX 139044 ATTEN: LICENSING DEPARTMENT DALLAS, TX  75313-9044","26","4402","602 LAUREL ST","SANTA CRUZ","44","95060","PO BOX 139044","DALLAS","75313","TX"
"653842","Active","48 | 0","11/30/2024","DBA: HOLD FAST LOUNGE                            JENSEN, LINDA MARY                             529 SEABRIGHT AVE,                             SANTA CRUZ, CA  95062-3451","3210 CHURNSIDE LN                              SANTA CRUZ, CA  95062","PER","7","BUSINESS & ESCROW SERVICE CENTER 3031 TISCH WAY STE 310 SAN JOSE, CA  95128","26","4402","529 SEABRIGHT AVE","SANTA CRUZ","44","95062","3210 CHURNSIDE LN","SANTA CRUZ","95062","CA"
"653935","Active","20 | 0","11/30/2024","DBA: COALINGA ISLAND                            AHMED, MUSAID KAID                             600 E ELM AVE,                             COALINGA, CA  93210-1515","","PER","","TICOR TITLE 10000 STOCKDALE HWY #101 BAKERSFIELD, CA  93311","21","1002","600 E ELM AVE","COALINGA","10","93210","","","",""
"653994","Active","41 | 0","11/30/2024","DBA: TAQUERIA TECOMAN                            TAQUERIA TECOMAN LLC                             2003 EICH RD,                             EUREKA, CA  95503-6909","","ORI","","","28","1200","2003 EICH RD","EUREKA","12","95503","","","",""
"654002","Active","17 | 1","11/30/2024","DBA: PROSPECTOR IMPORTS INC                            PROSPECTOR IMPORTS INC                             3309 E MIRALOMA AVE, STE 105,                             ANAHEIM, CA  92806-1942","","ORI","","","11","3001","3309 E MIRALOMA AVE, STE 105","ANAHEIM","30","92806","","","",""
"654002","Active","18 | 1","11/30/2024","DBA: PROSPECTOR IMPORTS INC                            PROSPECTOR IMPORTS INC                             3309 E MIRALOMA AVE, STE 105,                             ANAHEIM, CA  92806-1942","","ORI","","","11","3001","3309 E MIRALOMA AVE, STE 105","ANAHEIM","30","92806","","","",""
"654002","Active","09 | 1","11/30/2024","DBA: PROSPECTOR IMPORTS INC                            PROSPECTOR IMPORTS INC                             3309 E MIRALOMA AVE, STE 105,                             ANAHEIM, CA  92806-1942","","ORI","","","11","3001","3309 E MIRALOMA AVE, STE 105","ANAHEIM","30","92806","","","",""
"654002","Active","12 | 1","11/30/2024","DBA: PROSPECTOR IMPORTS INC                            PROSPECTOR IMPORTS INC                             3309 E MIRALOMA AVE, STE 105,                             ANAHEIM, CA  92806-1942","","ORI","","","11","3001","3309 E MIRALOMA AVE, STE 105","ANAHEIM","30","92806","","","",""
"654078","Active","17 | 1","11/30/2024","DBA: INDEPENDENCE WINE MARKETING                            INDEPENDENCE WINE MARKETING LLC                             3 SHARI CT,                             NOVATO, CA  94947-4920","","ORI","7","","27","2110","3 SHARI CT","NOVATO","21","94947","","","",""
"654078","Active","09 | 1","11/30/2024","DBA: INDEPENDENCE WINE MARKETING                            INDEPENDENCE WINE MARKETING LLC                             3 SHARI CT,                             NOVATO, CA  94947-4920","","ORI","7","","27","2110","3 SHARI CT","NOVATO","21","94947","","","",""
"654157","Active","41 | 0","11/30/2024","DBA: NEW YORK PIZZA AND GRILL                            HANJRAH BROTHER LLC                             1401 W EL MONTE WAY, STE 106,                             DINUBA, CA  93618-9165","1758 ASA GRAY WAY                              DINUBA, CA  93618","PER","","TICOR TITLE COMPANY 10000 STOCKDALE HWY STE 101 BAKERSFIELD, CA  93311","21","5401","1401 W EL MONTE WAY, STE 106","DINUBA","54","93618","1758 ASA GRAY WAY","DINUBA","93618","CA"
"655013","Active","79 | 0","06/30/2024","DBA: SCENIC VALLEY RANCH LLC DBA BORREGO SPRINGS CFM                            SCENIC VALLEY RANCH LLC                             CHRISTMAS CIRCLE & PALM CANYON DR,                             BORREGO SPRINGS, CA  92004","27012 SCENIC VALLEY RD                              RAMONA, CA  92065-6785","ORI","","","9","3700","CHRISTMAS CIRCLE & PALM CANYON DR","BORREGO SPRINGS","37","92004","27012 SCENIC VALLEY RD","RAMONA","92065","CA"
"655034","Issued-Temp.","30","04/08/2024","DBA: DANBI SANTA TERESA KOREAN RESTAURANT                            JS GRACE INC                             6041 SNELL AVE,                             SAN JOSE, CA  95123-4217","","PER","","","25","4313","6041 SNELL AVE","SAN JOSE","43","95123","","","",""
"655038","Issued-Temp.","30","04/08/2024","DBA: FISH WITH YOU CA LLC                            FISH WITH YOU CA LLC                             10520 S DE ANZA BLVD,                             CUPERTINO, CA  95014-3035","","PER","7","BUSINESS & ESCROW SERVICE CENTER 3031 TISCH WAY 310 SAN JOSE, CA  95128","25","4303","10520 S DE ANZA BLVD","CUPERTINO","43","95014","","","",""
"655044","Issued-Temp.","30","04/08/2024","DBA: SAFFARONO LOUNGE AND INK                            SAFFARONO LOUNGE AND INK                             2672 DEL MAR HEIGHTS RD,                             SAN DIEGO, CA  92014-3100","","PER","2, 7","HERITAGE ESCROW COMPANY 2550 FIFTH AVE STE 800 SAN DIEGO, CA  92103","9","3710","2672 DEL MAR HEIGHTS RD","SAN DIEGO","37","92014","","","",""
"655056","Issued-Temp.","30","04/08/2024","DBA: GUADALAJARA MARKET                            BARRAGAN, ADAN                             829 BORREGAS AVE,                             SUNNYVALE, CA  94085","","PER","","BUSINESS & ESCROW 3031 TISCH WY STE 310 SAN JOSE, CA  95128","25","4316","829 BORREGAS AVE","SUNNYVALE","43","94085","","","",""
"655064","Issued-Temp.","30","04/08/2024","DBA: ROMANOS RESTAURANT                            ROMANO, ANTHONY JOSEPH                             2718 B ST,                             JULIAN, CA  92036","PO BOX 373                              JULIAN, CA  92036","FID","7","","9","3700","2718 B ST","JULIAN","37","92036","PO BOX 373","JULIAN","92036","CA"
